from,to,common_neighbors,jaccard_coefficient,adamic_adar,preferential_attachment,views_diff,views_ratio,age_diff,same_partner,same_mature,link,prediction,probability
6026,6397,0,0.0,0.0,1060,21797,0.2844762498768905,1418,0,1,0,1,0.8058890946829805
452,4625,0,0.0,0.0,273,797988,0.0006149191149673,901,0,1,0,1,0.5598251457056537
1761,3482,2,0.0571428571428571,0.321443702493158,210,9514,0.1576803895528855,910,1,1,0,1,0.5968902677240824
430,665,0,0.0,0.0,2304,14633,0.7333248286922158,1071,1,1,0,1,0.9280864666818959
1477,5315,1,0.0123456790123456,0.1719066341524622,592,8632,0.6699296420923574,274,1,1,0,1,0.6365948869050354
1158,6352,0,0.0,0.0,1075,1117446,0.0028332504923609,206,0,1,0,1,0.8756893969359069
634,1793,1,0.1,0.1837418686306834,10,962147,0.0007996535526945,1584,0,1,0,1,0.5698470243252102
4611,6757,0,0.0,0.0,250,511464,0.0062485427838656,236,0,0,0,1,0.5649241318897558
6077,6345,0,0.0,0.0,1121,670790,0.0090161960605294,2270,0,0,0,1,0.7692722702609837
2272,2722,0,0.0,0.0,150,800883,0.0032185435903563,8,0,0,0,1,0.5393036546172798
2345,4533,0,0.0,0.0,1169,6244,0.5131384015594141,618,1,1,0,1,0.6633723226439598
4621,6273,1,0.0238095238095238,0.2495425146292118,120,44127,0.0258725358175671,320,1,1,0,1,0.6304264824148329
5614,6716,0,0.0,0.0,1085,963764,0.0080864863974739,5,0,0,0,1,0.8681317884997914
2918,3706,0,0.0,0.0,199,74192902,0.0001175176467166,12,0,0,0,1,0.8307860418035431
1170,1226,0,0.0,0.0,483,52036,0.4183192112499673,365,0,0,0,1,0.6263905707659796
150,3230,0,0.0,0.0,322,928508,0.0082723366440481,1657,0,1,0,1,0.520878926553386
2809,5312,1,0.0144927536231884,0.1628124242763987,696,115150,0.0842651058482966,405,1,1,0,1,0.6898825876264626
1483,1577,0,0.0,0.0,252,2876819,0.0005430134012789,910,0,1,0,1,0.5589389256779976
6174,6921,0,0.0,0.0,370,750142,0.0108430636962412,304,0,0,0,1,0.6137825509775093
4345,6808,0,0.0,0.0,225,204804,0.0075642671964722,15,0,0,0,1,0.5698801128014231
1673,5763,0,0.0,0.0,240,353830,0.010755514053182,340,0,0,0,1,0.5509382162391082
5043,5217,1,0.0238095238095238,0.241363138309275,222,35475732,0.0001802034072028,1257,0,0,0,1,0.8797623313885298
2552,6986,1,0.0277777777777777,0.152948702070391,312,1441782,0.0033140325845306,80,0,0,0,1,0.7526537201720703
3329,4863,0,0.0,0.0,280,2606886,0.002200078541426,679,0,0,0,1,0.5525881725218816
1774,5969,1,0.0076923076923076,0.2422988705246811,2484,2797923,0.0028049111249475,1132,0,0,0,1,0.9965180473949792
2460,5979,0,0.0,0.0,483,723520,0.0025627982061791,1399,0,1,0,1,0.6136980657955966
4143,4561,1,0.0217391304347826,0.333808200695334,552,141779,0.166437373594844,2330,1,0,0,1,0.7768293012228014
2963,3047,0,0.0,0.0,1353,72746,0.295131049852233,470,1,1,0,1,0.7563406567677922
2161,2466,1,0.0056497175141242,0.2642573699364454,4200,6606790,0.0010882995251881,186,0,1,0,1,0.9999289177140277
1975,7104,2,0.1111111111111111,0.352524193261746,51,11820,0.1866226259289714,638,1,1,0,1,0.5769752220152283
2375,5355,1,0.0416666666666666,0.1805923124338364,154,232650,0.0209404694772456,1016,0,0,0,1,0.6676759905224076
787,1484,0,0.0,0.0,52,1255798,0.0042634844490257,397,0,1,0,1,0.5012591658693794
582,5654,1,0.0188679245283018,0.1705427865520547,405,120470,0.1331160186804242,425,1,1,0,1,0.5742298040329962
4633,7032,1,0.0769230769230769,0.2369944718369138,48,5012,0.3276093372685366,446,1,1,0,1,0.5025926698253592
2009,4875,1,0.0163934426229508,0.2162174871877535,336,22897,0.1594963659055811,472,1,1,0,1,0.6372678318558692
3489,5631,1,0.0333333333333333,0.3789231816899512,238,12036,0.245202558635379,375,1,1,0,1,0.8584407221188262
420,1883,0,0.0,0.0,302,34354765,5.576790144542775e-05,121,0,1,0,1,0.7620006788156043
2213,7031,0,0.0,0.0,270,1284586,0.0088812797190333,822,0,0,0,1,0.5298867149602491
1229,5260,1,0.0169491525423728,0.333808200695334,171,525498,0.0036913801439012,784,0,1,0,1,0.917284035249366
614,5038,1,0.0232558139534883,0.3606737602222408,363,22746,0.627169761838407,540,1,0,0,1,0.8293500118149425
2960,4602,0,0.0,0.0,864,45468,0.0029603315571343,956,1,0,0,1,0.5028453530415811
2778,4611,6,0.0967741935483871,2.0863504449228865,900,128594,0.750147664568274,135,1,0,0,1,0.9999996318341496
2904,7015,0,0.0,0.0,424,417452,0.004008283786492,1249,0,1,0,1,0.5979924269729462
5133,5759,1,0.0277777777777777,0.203252820503909,286,33019,0.1392335766423321,759,1,0,0,1,0.5221179820042842
4352,5304,0,0.0,0.0,105,128700,0.2415670744643221,80,0,1,0,1,0.5286523631865625
4230,4335,1,0.0128205128205128,0.294014103795206,1254,39793,0.5001004999874312,92,1,1,0,1,0.951994700920486
120,2669,1,0.0192307692307692,0.2006578921466335,682,21279,0.4687819856704079,414,1,1,0,1,0.7272016241323024
2887,4261,0,0.0,0.0,402,728965,0.0196535943053797,432,0,1,0,1,0.6513229507274203
4161,4895,1,0.0140845070422535,0.151992980321917,855,56420,0.4242093338912261,168,1,1,0,1,0.7253992764962606
5354,5820,0,0.0,0.0,108,1917387,0.0004681264775567,464,0,1,0,1,0.5248920129917876
581,1548,0,0.0,0.0,1008,19352068,0.0015966555462782,750,0,0,0,1,0.8626370055943693
3319,4961,1,0.03125,0.2216872413240309,270,78079,0.1467894920884676,606,0,1,0,1,0.824939604578296
2762,3124,2,0.0909090909090909,0.370609198114901,144,8252,0.471499935954882,730,1,1,0,1,0.6420157989340844
5204,6614,0,0.0,0.0,69,1089164,0.0092303269957273,286,0,1,0,1,0.517035832711041
1591,6838,0,0.0,0.0,868,369890,0.2578599947834107,603,1,1,0,1,0.552627484277361
4949,6094,1,0.0014347202295552,0.203252820503909,4837,46672864,0.0002154749393048,1693,0,0,0,1,0.9999658166528712
58,6202,0,0.0,0.0,252,63690,0.3271922504040614,1052,0,1,0,1,0.5102411078890813
732,5293,0,0.0,0.0,74,548998,0.0022009818087308,484,0,1,0,1,0.5012063654587767
932,4820,0,0.0,0.0,913,47601,0.0818948058711192,878,1,1,0,1,0.562462476738384
839,2201,0,0.0,0.0,1020,31399692,0.0005540931530917,11,0,1,0,1,0.9219891223094046
5789,5846,0,0.0,0.0,330,141104,0.0138724849569148,124,0,1,0,1,0.6419434860669194
2719,6973,0,0.0,0.0,364,214663,0.0048398985661104,924,0,1,0,1,0.5959985044274653
1115,3659,2,0.1818181818181818,0.3650759473765591,36,864,0.6422360248444545,49,1,0,0,1,0.5273723071604868
3121,3925,0,0.0,0.0,438,5778294,3.616853707612507e-05,691,0,1,0,1,0.6692598498239652
1481,1966,4,0.054054054054054,0.9801487671400702,1232,99930,0.0971023789947315,639,1,1,0,1,0.9991334989535383
3861,6357,0,0.0,0.0,196,1044787,0.0030953282870449,221,0,1,0,1,0.5804693174802561
24,3884,0,0.0,0.0,976,845035,0.0057581280318708,420,0,0,0,1,0.8243703961434469
879,5396,0,0.0,0.0,700,42962,0.3014990407439876,17,1,1,0,1,0.5185173527779586
1236,6438,0,0.0,0.0,260,2032927,0.0081270150430526,803,0,1,0,1,0.5668222920517394
186,5825,0,0.0,0.0,342,2499065,0.0487192302553469,536,0,0,0,1,0.5881575913573837
1993,3097,0,0.0,0.0,704,627548,0.0242162451292289,558,0,0,0,1,0.7290688396315502
2011,4232,1,0.0333333333333333,0.1837418686306834,238,9931,0.1787811130405872,3,1,0,0,1,0.5111752403354822
2999,5969,0,0.0,0.0,324,2802864,0.0010439116499328,1056,0,0,0,1,0.5431101048954639
1552,7120,2,0.064516129032258,0.6256623998654733,200,14559,0.6382407752515682,704,1,1,0,1,0.9529187741697627
3398,3412,1,0.0666666666666666,0.3069276764301348,15,4909,0.684774930970225,284,1,0,0,1,0.599589362066845
1883,4004,0,0.0,0.0,9060,33311671,0.0304165003598572,688,1,0,0,1,0.9999998647891971
363,1661,0,0.0,0.0,33,60970,0.0413522012578609,122,0,1,0,1,0.5067440025350771
1174,5228,1,0.0163934426229508,0.2462785458144944,285,1127128,0.0104031951479265,2310,0,1,0,1,0.7928041133372997
2490,5647,2,0.0952380952380952,0.3585118861038316,90,19438,0.1013407304669393,83,1,0,0,1,0.631677285691781
1236,2368,0,0.0,0.0,26,2041935,0.0037319768304202,111,0,1,0,1,0.5162971334296519
3456,5768,1,0.02,0.151992980321917,144,304771,0.0219347509354761,479,0,0,0,1,0.6589894220898251
675,5831,0,0.0,0.0,900,91133,0.1668677892966177,1217,1,1,0,1,0.5228817528674216
4486,5024,0,0.0,0.0,357,199238,0.1267351294964338,154,0,0,0,1,0.6090960331416574
5835,6806,0,0.0,0.0,132,1378005,0.0751532568849824,435,0,1,0,1,0.530248041043476
3288,5428,2,0.0155038759689922,0.3585118861038316,1098,24313198,0.0001160551767929,2429,0,0,0,1,0.9696509500622015
1773,2483,1,0.0013850415512465,0.4024296043818446,2160,89503914,3.2388595938501355e-05,2413,0,1,0,1,0.9996026275238113
1471,2439,1,0.0117647058823529,0.152948702070391,405,869916,0.0012800922125618,12,0,1,0,1,0.8158105371845364
86,5404,1,0.025,0.3459762562611936,264,2269,0.3236959761548961,674,1,1,0,1,0.8109196871079577
2669,5766,1,0.0263157894736842,0.2338269979864766,248,23683,0.4422411153764527,596,1,1,0,1,0.6002961502859587
17,5979,0,0.0,0.0,414,723785,0.0021974719422536,903,0,0,0,1,0.5867423016625419
304,6467,0,0.0,0.0,624,4188824,0.0011019579367322,1533,0,0,0,1,0.6446193684897542
1041,2175,2,0.0526315789473684,0.4415914674206324,336,52551,0.4310014400640944,613,1,0,0,1,0.8297932708300316
2413,6357,0,0.0,0.0,392,1022168,0.024677705144218,318,0,1,0,1,0.6564643270219973
178,3028,0,0.0,0.0,79,1737161,0.0001933816288603,11,0,1,0,1,0.5476459792869006
1707,5354,0,0.0,0.0,162,1872816,0.0237029429933508,23,0,1,0,1,0.5831595404726451
2321,2440,0,0.0,0.0,988,206471,0.2608242698495655,40,0,0,0,1,0.8326538994865862
4374,6475,6,0.046875,1.8317356771566764,3264,718145,0.2248103435620434,207,1,0,0,1,0.9999999651222015
2165,6475,0,0.0,0.0,256,204664,0.0172999082907997,640,0,0,0,1,0.5327336080266015
2381,6708,2,0.032258064516129,0.3941382557682726,448,1181152,0.0010242201422067,404,0,0,0,1,0.9414669129350116
5754,6791,0,0.0,0.0,96,342357,0.0046112291862314,74,0,0,0,1,0.5068835982050242
3516,4213,0,0.0,0.0,125,699576,0.0009896197032854,224,0,0,0,1,0.5098912457932406
430,5202,0,0.0,0.0,792,45683,0.1674624580842658,783,1,1,0,1,0.5083463766271099
744,4114,2,0.0476190476190476,0.4342151161331193,475,7398,0.6505432215398842,364,1,1,0,1,0.875493849773952
2181,3119,0,0.0,0.0,224,470904,0.0055560834996357,891,0,1,0,1,0.5364054913779911
974,4948,0,0.0,0.0,152,198874,0.0347983925763427,575,0,1,0,1,0.525660101834647
552,5073,2,0.064516129032258,0.4131889908268202,260,646,0.698834498834173,1412,1,0,0,1,0.6929122554277439
1961,4230,1,0.0112359550561797,0.1719066341524622,1881,15278,0.616217438267713,554,1,1,0,1,0.9461235726499279
2781,3794,0,0.0,0.0,484,18052978,0.0001757849623773,170,0,1,0,1,0.7658156510613829
1773,1862,1,0.0013831258644536,0.4551196133134186,2880,89504143,2.9830131478371373e-05,934,0,1,0,1,0.9999595344072886
399,6605,0,0.0,0.0,1400,95339,0.0007336834051294,56,1,1,0,1,0.8090009313077039
2490,5238,2,0.0869565217391304,0.3585118861038316,126,2157,0.5040239135432274,155,1,0,0,1,0.6186850398652802
24,2660,0,0.0,0.0,244,848292,0.0019260432341995,997,0,0,0,1,0.5021435794700072
26,1485,0,0.0,0.0,364,347194,0.0025052719886458,638,0,0,0,1,0.5837080460235459
326,932,0,0.0,0.0,996,63207,0.4506318772054822,1649,1,1,0,1,0.5104303115166561
4406,5080,0,0.0,0.0,910,28673179,0.0002581886059223,980,0,0,0,1,0.8522574215467804
6136,6949,1,0.0026385224274406,0.4808983469629878,756,178499951,3.3221187269883052e-06,1213,0,1,0,1,0.9996522025295217
2376,3381,0,0.0,0.0,125,1777557,0.0011126489643092,4,0,0,0,1,0.5327657963671936
665,2591,0,0.0,0.0,864,25140,0.3752329829270018,603,1,1,0,1,0.5405153321553157
1883,4824,0,0.0,0.0,1057,34354401,6.636263846324388e-05,410,0,0,0,1,0.9100389619664153
3855,5827,2,0.0625,0.3439504921879516,240,2269,0.6625520523496932,19,1,0,0,1,0.6519635494949586
3373,4669,0,0.0,0.0,98,130144,0.1524986650343174,19,0,1,0,1,0.5370595017061632
923,1768,1,0.1,0.3001016285004131,30,180,0.90556138509921,50,1,1,0,1,0.607403534638069
710,1721,0,0.0,0.0,1326,115775,0.2524616626311525,276,0,1,0,1,0.9088018606162511
909,5193,0,0.0,0.0,120,451372,0.0068735478420051,281,0,1,0,1,0.5381504137755306
2864,2974,0,0.0,0.0,78,144718,0.0379007971067482,100,0,1,0,1,0.5298995212496369
178,5321,1,0.01,0.4808983469629878,1738,1692410,0.0259493973227004,585,0,1,0,1,0.9987891062169146
4855,6136,0,0.0,0.0,2268,178481909,0.00010439744094,1238,0,1,0,1,0.9991444833788317
737,4833,6,0.0789473684210526,1.6649484018984362,1672,6772,0.1551896207584636,706,1,0,0,1,0.9999962536600454
2865,4444,0,0.0,0.0,546,966046,0.0071898232553168,1743,0,1,0,1,0.6152841065735722
5079,5328,0,0.0,0.0,726,2164193,0.0710051094454987,450,0,0,0,1,0.7464794790394041
5269,6451,1,0.0067114093959731,0.1628124242763987,441,16344653,0.0001030200221615,102,0,0,0,1,0.8536764039744882
2389,7069,0,0.0,0.0,803,1549982,0.0100067128711479,538,0,0,0,1,0.7685583599294267
2928,3447,0,0.0,0.0,465,516697,0.000547409957832,1189,0,0,0,1,0.5860607511172002
3097,4071,0,0.0,0.0,832,457004,0.2893976570541821,942,1,1,0,1,0.5065289870194529
2732,6394,0,0.0,0.0,1390,3707633,0.0068759487242262,1240,0,1,0,1,0.9038802230300605
1131,6806,0,0.0,0.0,24,1488783,0.0008047077078783,157,0,1,0,1,0.5093045226263472
24,2272,0,0.0,0.0,610,847343,0.0030426070883567,18,0,0,0,1,0.7317631375157101
507,5788,0,0.0,0.0,424,1067048,0.0058083523249248,1830,0,0,0,1,0.5177059805510031
4201,4511,1,0.0238095238095238,0.2769378934088574,120,2265783,0.0059150647248126,774,0,1,0,1,0.8602239206177709
2781,6867,0,0.0,0.0,2178,18040356,0.0008748264857318,2380,0,1,0,1,0.9730297596966146
3268,4963,0,0.0,0.0,871,368388,0.0732144204885655,1202,1,1,0,1,0.5190315637902193
2426,6118,1,0.0188679245283018,0.1982779513559716,725,27648,0.3609615162371348,1686,1,0,0,1,0.6243745556103315
147,4900,0,0.0,0.0,86,489793,0.0024826277158195,307,0,1,0,1,0.5209134423324091
2924,3026,2,0.048780487804878,0.304941682392308,420,1228,0.537824614226369,199,1,0,0,1,0.6515176488289115
3790,5522,0,0.0,0.0,9,135161,0.0087929011440304,52,0,1,0,1,0.5041835955144222
1813,4448,2,0.1,0.361903000209224,117,3675,0.3198223209327558,2041,1,1,0,1,0.5119123026219387
1119,5301,0,0.0,0.0,714,333901,0.0267802232073892,1566,0,0,0,1,0.6620388407803686
2300,6530,0,0.0,0.0,392,383836,0.0040167728810744,1016,0,0,0,1,0.5661588093785531
1842,7029,0,0.0,0.0,154,206072,0.0211658306733545,243,0,0,0,1,0.5179315630038157
779,2394,4,0.1052631578947368,0.6979947731729145,341,2112,0.1740320688305928,1323,1,1,0,1,0.9230971810505977
4626,5354,0,0.0,0.0,162,1917888,0.0002069556921938,680,0,1,0,1,0.5321209752048872
3814,4639,1,0.0084033613445378,0.1719066341524622,575,1712312,0.0042856760726692,788,0,1,0,1,0.8509109162212561
4004,5563,0,0.0,0.0,300,1040923,0.003910967359164,606,0,1,0,1,0.5963385225760963
493,3188,0,0.0,0.0,177,1454539,0.0005654950452189,362,0,0,0,1,0.526045068873644
2649,2778,0,0.0,0.0,36,378196,0.0204358614401972,158,0,1,0,1,0.5082017578725648
1947,3651,1,0.0285714285714285,0.1985327397206032,320,20361,0.1096681096681048,3,1,0,0,1,0.5896900335827557
1472,1857,0,0.0,0.0,748,2212799,0.0046398880129404,1063,0,1,0,1,0.7480472415128363
491,2002,1,0.02,0.2157623460917782,344,6376,0.5812701123004806,603,1,1,0,1,0.5974106686393047
2779,4538,0,0.0,0.0,2635,1182479,0.0735268423431999,228,0,0,0,1,0.9905734563264441
2732,4522,0,0.0,0.0,556,3732731,0.0001532155305904,1342,0,1,0,1,0.6619483893264413
1631,3418,1,0.0384615384615384,0.3459762562611936,92,39694,0.16596978547265,857,1,1,0,1,0.7483603341131521
3976,7053,1,0.0222222222222222,0.2171472409516258,429,4115,0.5902210714996424,514,1,0,0,1,0.6074661556099574
4196,4647,0,0.0,0.0,1155,714267,0.004225579884511,1289,0,1,0,1,0.8503859396118135
2514,5768,0,0.0,0.0,48,311152,0.0014569680943242,166,0,1,0,1,0.51419294085001
6080,6280,0,0.0,0.0,407,7862443,0.0008386027168237,289,0,0,0,1,0.6614141338559526
1142,5323,0,0.0,0.0,192,2149838,0.0013243901000098,386,0,1,0,1,0.5705507321425293
622,3812,1,0.0434782608695652,0.3789231816899512,95,6553,0.1674501334010713,742,1,1,0,1,0.8043835765338874
2740,6850,0,0.0,0.0,579,13480480,0.0001063647194307,2075,0,0,0,1,0.6237620525237877
4196,4431,0,0.0,0.0,693,715548,0.0024397112497176,1805,0,0,0,1,0.6387046659973066
6116,6752,1,0.0357142857142857,0.2422988705246811,204,10759,0.190748401654743,1496,1,1,0,1,0.5390339852721163
956,6776,0,0.0,0.0,134,2044928,0.0045272481925083,51,0,1,0,1,0.5704905124530886
6019,6924,2,0.0606060606060606,0.3513041673644204,174,74878,0.0087898122898518,1015,1,1,0,1,0.644761707934334
288,1980,0,0.0,0.0,84,102307,0.0025057525057524,100,0,1,0,1,0.5351025146307705
3301,5389,0,0.0,0.0,68,19381229,1.4291975040536066e-05,369,0,0,0,1,0.5570792826464976
5502,6280,0,0.0,0.0,296,7863422,0.0007141911302544,180,0,1,0,1,0.656583025946839
5233,5269,1,0.0062893081761006,0.3459762562611936,1911,16334603,0.0007178366627336,1120,0,1,0,1,0.9973593948458731
3438,6410,0,0.0,0.0,140,413987,0.0193181441315954,605,0,1,0,1,0.5198299174269106
888,2872,1,0.0138888888888888,0.2462785458144944,682,17193,0.4514039566049632,670,1,1,0,1,0.7901723152294328
5315,7043,1,0.0087719298245614,0.2473379469500514,3034,2638293,0.0098151772695627,861,0,0,0,1,0.9988841137946552
4929,5594,0,0.0,0.0,189,54691,0.2507055761063125,101,0,1,0,1,0.5643161232124078
23,2960,1,0.0119047619047619,0.1953890599816478,1566,68775,0.0019590770570308,174,1,0,0,1,0.9343531657867218
201,5153,1,0.024390243902439,0.2530848692773169,245,5902,0.2846060606060261,447,1,0,0,1,0.6288924491594314
330,2503,0,0.0,0.0,1364,311170,0.0325699682259377,910,1,0,0,1,0.7200301595045516
2187,3498,0,0.0,0.0,360,218440,0.119555666620986,1007,0,1,0,1,0.5793157305678867
4816,5253,0,0.0,0.0,1095,1592258,0.0083911885669588,942,0,1,0,1,0.8526237496915204
3485,4863,1,0.0125,0.2107511705009249,770,2582223,0.011639977126532,704,0,0,0,1,0.9115329852430589
3173,4698,0,0.0,0.0,1037,274353,0.0145649550300278,1410,0,0,0,1,0.7894713793186904
817,2665,1,0.0285714285714285,0.1719066341524622,299,38524,0.043666062607054,605,1,1,0,1,0.5139059149729813
398,4816,0,0.0,0.0,292,1605311,0.0002621857196593,317,0,1,0,1,0.6180930378409529
880,2186,2,0.0277777777777777,0.3585118861038316,585,460219,0.0035897002881719,1119,1,1,0,1,0.8151103005916489
3610,5204,0,0.0,0.0,46,1086881,0.0113070823452144,253,0,1,0,1,0.5089695149092285
4639,6686,0,0.0,0.0,460,1714523,0.0029999732508684,1026,0,0,0,1,0.601809241803681
4073,6808,0,0.0,0.0,300,204351,0.0097594068761659,540,0,0,0,1,0.5614991879819025
760,5898,1,0.032258064516129,0.2484254983984691,175,2468,0.1518900343642089,968,1,0,0,1,0.5508713121851204
3706,6321,0,0.0,0.0,2388,74200179,1.9447014244513415e-05,1169,0,0,0,1,0.9947807100880162
2586,3978,0,0.0,0.0,690,3729659,0.0131597782184714,1360,0,1,0,1,0.7128551265898527
147,3360,0,0.0,0.0,215,478900,0.0246674215701448,334,0,0,0,1,0.5395261351766356
343,4974,0,0.0,0.0,110,277886,0.0211076589239038,256,0,1,0,1,0.53374649969347
5811,6059,1,0.015625,0.2790553132756236,504,338894,0.0220525428815475,1093,1,1,0,1,0.7830057224212819
399,5948,1,0.0172413793103448,0.1805923124338364,168,94717,0.00725298451928,402,1,1,0,1,0.5003647008035236
4406,5292,0,0.0,0.0,7280,28185636,0.0172572497129068,246,1,1,0,1,0.9999970557564748
4199,4816,1,0.0117647058823529,0.2484254983984691,949,1581582,0.0150398696669182,1448,0,1,0,1,0.947226599312425
896,2845,0,0.0,0.0,106,962245,0.00120095245806,139,0,1,0,1,0.5460175002415208
6315,6853,1,0.0087719298245614,0.4170323914242463,3096,167133,0.3029735590958366,1224,1,1,0,1,0.9992471281469291
2624,7069,0,0.0,0.0,73,1563671,0.0012633738468839,209,0,1,0,1,0.5279250781101686
1042,5969,3,0.0245901639344262,0.582403250202569,1836,2800234,0.0019812580614464,1181,0,1,0,1,0.9982443069638448
1177,4639,0,0.0,0.0,460,1718363,0.0007670022713501,182,0,0,0,1,0.6659444131109576
919,5541,1,0.0227272727272727,0.2115333114921768,434,14438,0.0770902582459679,337,1,0,0,1,0.6470392953391125
1414,1734,0,0.0,0.0,452,2486089,0.0009764844069906,1129,0,1,0,1,0.628735205873862
